id,URL,Restaurant,Longitude,Latitude,Rating,Category,PriceLevel,City
ChIJGzoZxJP0aS4REtJmXj9Frvk,https://maps.google.com/?cid=17991393699860763154,Bakso Bakwan Malang Cak Su Kumis,106.8805771,-6.1994066,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJHz-wepP0aS4RZ-D5Z5pCMq8,https://maps.google.com/?cid=12624225936409747559,Pagi Sore Rawamangun,106.8820386,-6.1969304,4.6,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJI0cYhDb1aS4RuStaJISz9lE,https://maps.google.com/?cid=5906105341469928377,Rumah Makan Marannu,106.8980679,-6.1716948,4.6,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJb_Yk3Ov0aS4RhaG9Fw3Hu1g,https://maps.google.com/?cid=6393922955029356933,Asinan Betawi H.Mansyur Kamboja,106.8849725,-6.2008668,4.6,indonesian_restaurant,INEXPENSIVE,Jakarta Timur
ChIJ6yMw_r70aS4RrsxdRBVk3pI,https://maps.google.com/?cid=10583006216871333038,Bakmie Siantar,106.8918832,-6.197299,4.5,restaurant,MODERATE,Jakarta Timur
ChIJV6tGcvv1aS4RCs61ptC-XzM,https://maps.google.com/?cid=3701887222081244682,Bakso Titoti Wonogiri Cempaka Putih,106.8715989,-6.1677315,4.6,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJN31zYpX0aS4RetZ4IANsNOQ,https://maps.google.com/?cid=16443886900122015354,Waroeng Steak & Shake Waru Rawamangun Jakarta,106.8888017,-6.1968244,4.4,steak_house,MODERATE,Jakarta Timur
ChIJKWz64ij1aS4RHhgyBKqsc84,https://maps.google.com/?cid=14876423840349689886,Kwang Koan Kopi Johny,106.9032354,-6.1705764,4.5,coffee_shop,INEXPENSIVE,Jakarta Timur
ChIJtWawttD1aS4Rv4kEl17X6js,https://maps.google.com/?cid=4317499994048596415,Oemah Resto Cempaka Putih,106.8681373,-6.1758396,4.6,restaurant,MODERATE,Jakarta Timur
ChIJp03ovlmLaS4Re3YIv_UEjoI,https://maps.google.com/?cid=9407462125142046331,McDonald's - Kota Harapan Indah,106.9763848,-6.1912281,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ0TUXCZuLaS4RuTDyVlfTJpk,https://maps.google.com/?cid=11035740308992307385,Mr.Sumo Harapan Indah,106.9756062,-6.1891115,4.5,restaurant,MODERATE,Jakarta Timur
ChIJox27L32LaS4RcY3F_qyw4j8,https://maps.google.com/?cid=4603436026181291377,McDonald's Sedayu City,106.9308542,-6.1607237,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJP-i8Kzn1aS4ROcietIR8kDw,https://maps.google.com/?cid=4364124948329842745,B'Steak Grill & Pancake Sedayu City Kelapa Gading,106.923727,-6.166651,4.6,restaurant,MODERATE,Jakarta Timur
ChIJa5yPXZaLaS4R64XGOB0hvs4,https://maps.google.com/?cid=14897381026778482155,KFC - Kota Harapan Indah,106.974472,-6.191884,4.4,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ-XWDbp2LaS4Rjf-w15Mdvb4,https://maps.google.com/?cid=13744174158620721037,McDonald's JGC - Jakarta Garden City,106.9564272,-6.175508,4.6,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJf6SjcrqLaS4RzlGwEAamDI4,https://maps.google.com/?cid=10235738598086300110,Bebek Kaleyo - Kota Harapan Indah,106.9744408,-6.1901839,4.5,restaurant,MODERATE,Jakarta Timur
ChIJG8R70r2LaS4R1_tKFQMcMJk,https://maps.google.com/?cid=11038353486252800983,Bumbu Desa Harapan Indah,106.9763166,-6.1895096,4.2,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJ909Q8COLaS4RhHwwt6-CsQ4,https://maps.google.com/?cid=1058771078613073028,TERAS DAPUR JUM,106.9280026,-6.1668645,4.4,restaurant,MODERATE,Jakarta Timur
ChIJaUtGo1iLaS4RWjK4YaVf1I0,https://maps.google.com/?cid=10219898618324202074,Kampung Kecil Harapan Indah,106.9741774,-6.170907,4.4,restaurant,MODERATE,Jakarta Timur
ChIJ4-UW2tKKaS4R1tRm0A1yFZ8,https://maps.google.com/?cid=11463193830198006998,Warung Bu Kris,106.9129861,-6.165566,4.4,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJQ3hLY0r1aS4RFpFR8od4tSI,https://maps.google.com/?cid=2501037693355528470,Wiro Sableng 212 Kelapa Gading,106.9089566,-6.1526374,4.6,seafood_restaurant,MODERATE,Jakarta Utara
ChIJG4-D9ar1aS4RJTTxFmDHDbw,https://maps.google.com/?cid=13550706069343384613,Wiro Sableng Garden,106.9096753,-6.1507078,4.7,seafood_restaurant,EXPENSIVE,Jakarta Utara
ChIJl4fMqy_1aS4R5xoMQPoxM5o,https://maps.google.com/?cid=11111279656539265767,Seafood Ayu,106.8954508,-6.1559008,4.5,seafood_restaurant,MODERATE,Jakarta Utara
ChIJQWCB60D1aS4ROsfvxUeG-_4,https://maps.google.com/?cid=18373426747609696058,Angke Restaurant - Kelapa Gading,106.892725,-6.152925,4.5,chinese_restaurant,MODERATE,Jakarta Utara
ChIJYbhHTSb1aS4RJPVOtgpp0uY,https://maps.google.com/?cid=16632471868561880356,Sop Konro Karebosi,106.8985589,-6.1709232,4.5,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJUziNiET1aS4R3Wszn8irlNU,https://maps.google.com/?cid=15390114704784583645,McDonald's Kelapa Gading,106.8964801,-6.1468205,4.6,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJpWnoCbf1aS4RpQudyvg5JBs,https://maps.google.com/?cid=1955751878899600293,Pagi Sore Cab Sunter,106.8819507,-6.1443777,4.7,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJ7ybbNCf1aS4RigxlWUrvwGo,https://maps.google.com/?cid=7692411266155220106,Pallubasa Serigala Kelapa Gading,106.8977585,-6.1731223,4.6,restaurant,MODERATE,Jakarta Utara
ChIJ65WM1EX1aS4RC4qQ0uA9BiU,https://maps.google.com/?cid=2667887865078254091,Oh My Grill,106.9093581,-6.1470797,4.4,restaurant,MODERATE,Jakarta Utara
ChIJZWTRQRX1aS4R1yRq4Fo2Ggg,https://maps.google.com/?cid=583838865637909719,McDonald's Sunter,106.884073,-6.140578,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJox27L32LaS4RcY3F_qyw4j8,https://maps.google.com/?cid=4603436026181291377,McDonald's Sedayu City,106.9308542,-6.1607237,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJhwsxa0v1aS4RfCjvvTMIEuA,https://maps.google.com/?cid=16145976632399571068,Popeyes Kelapa Gading,106.898867,-6.1569555,4.5,restaurant,MODERATE,Jakarta Utara
ChIJP-i8Kzn1aS4ROcietIR8kDw,https://maps.google.com/?cid=4364124948329842745,B'Steak Grill & Pancake Sedayu City Kelapa Gading,106.923727,-6.166651,4.6,restaurant,MODERATE,Jakarta Utara
ChIJQ3hLY0r1aS4RFpFR8od4tSI,https://maps.google.com/?cid=2501037693355528470,Wiro Sableng 212 Kelapa Gading,106.9089566,-6.1526374,4.6,seafood_restaurant,MODERATE,Jakarta Utara
ChIJG4-D9ar1aS4RJTTxFmDHDbw,https://maps.google.com/?cid=13550706069343384613,Wiro Sableng Garden,106.9096753,-6.1507078,4.7,seafood_restaurant,EXPENSIVE,Jakarta Utara
ChIJl4fMqy_1aS4R5xoMQPoxM5o,https://maps.google.com/?cid=11111279656539265767,Seafood Ayu,106.8954508,-6.1559008,4.5,seafood_restaurant,MODERATE,Jakarta Utara
ChIJQWCB60D1aS4ROsfvxUeG-_4,https://maps.google.com/?cid=18373426747609696058,Angke Restaurant - Kelapa Gading,106.892725,-6.152925,4.5,chinese_restaurant,MODERATE,Jakarta Utara
ChIJUziNiET1aS4R3Wszn8irlNU,https://maps.google.com/?cid=15390114704784583645,McDonald's Kelapa Gading,106.8964801,-6.1468205,4.6,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJpWnoCbf1aS4RpQudyvg5JBs,https://maps.google.com/?cid=1955751878899600293,Pagi Sore Cab Sunter,106.8819507,-6.1443777,4.7,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJ65WM1EX1aS4RC4qQ0uA9BiU,https://maps.google.com/?cid=2667887865078254091,Oh My Grill,106.9093581,-6.1470797,4.4,restaurant,MODERATE,Jakarta Utara
ChIJZWTRQRX1aS4R1yRq4Fo2Ggg,https://maps.google.com/?cid=583838865637909719,McDonald's Sunter,106.884073,-6.140578,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJ_ZE0hZUp1i0R3IO8mUtsQcc,https://maps.google.com/?cid=14357876158991467484,Bebek Carok - Sunter,106.8756783,-6.138133,4.3,restaurant,MODERATE,Jakarta Utara
ChIJhwsxa0v1aS4RfCjvvTMIEuA,https://maps.google.com/?cid=16145976632399571068,Popeyes Kelapa Gading,106.898867,-6.1569555,4.5,restaurant,MODERATE,Jakarta Utara
ChIJJ4jpm9H1aS4RJrEx_5hVD6k,https://maps.google.com/?cid=12182049632665317670,Warung SCI Prikphun Manow,106.908186,-6.1471478,4.7,seafood_restaurant,MODERATE,Jakarta Utara
ChIJ-YR4IDn1aS4RRLZpcJiRSHU,https://maps.google.com/?cid=8451164784667768388,Hours : Coffee - BBQ - Event Space,106.8959083,-6.1562381,4.6,cafe,MODERATE,Jakarta Utara
ChIJN8NrhUD1aS4RlHjVGAbUIwk,https://maps.google.com/?cid=658603093177759892,Golden Leaf,106.8925169,-6.1549063,4.4,chinese_restaurant,MODERATE,Jakarta Utara
ChIJEWUwBT0eai4RzXuvMnRvC4I,https://maps.google.com/?cid=9370705994531699661,Bandar Djakarta,106.8434155,-6.1225765,4.6,seafood_restaurant,MODERATE,Jakarta Utara
ChIJQYvLj7v1aS4RpABCmHw_fuw,https://maps.google.com/?cid=17041127844379492516,TanSu Kemayoran,106.8493247,-6.1608762,4.6,restaurant,INEXPENSIVE,Jakarta Utara
ChIJadVPFf8dai4RRM83ZusjgqM,https://maps.google.com/?cid=11782019069093859140,CafÃ© Batavia,106.8127579,-6.1344394,4.4,restaurant,EXPENSIVE,Jakarta Utara
ChIJDcZ_3dv1aS4RXw5RNzXttYA,https://maps.google.com/?cid=9274579820456513119,Pondok Laguna,106.82534,-6.16308,4.5,seafood_restaurant,MODERATE,Jakarta Utara
ChIJQWCB60D1aS4ROsfvxUeG-_4,https://maps.google.com/?cid=18373426747609696058,Angke Restaurant - Kelapa Gading,106.892725,-6.152925,4.5,chinese_restaurant,MODERATE,Jakarta Utara
ChIJq8HX7jseai4RBEhPlk2irFI,https://maps.google.com/?cid=5957314861222283268,McDonald's Pantai Ancol,106.8496531,-6.1199997,4.4,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJJz2UecP1aS4RTeIAJ4rH0v0,https://maps.google.com/?cid=18289900432878789197,Rumah Makan Medan Baru,106.8315747,-6.1588769,4.5,indonesian_restaurant,EXPENSIVE,Jakarta Utara
ChIJpWnoCbf1aS4RpQudyvg5JBs,https://maps.google.com/?cid=1955751878899600293,Pagi Sore Cab Sunter,106.8819507,-6.1443777,4.7,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJEWUwBT0eai4RzXuvMnRvC4I,https://maps.google.com/?cid=9370705994531699661,Bandar Djakarta,106.8434155,-6.1225765,4.6,seafood_restaurant,MODERATE,Jakarta Utara
ChIJQYvLj7v1aS4RpABCmHw_fuw,https://maps.google.com/?cid=17041127844379492516,TanSu Kemayoran,106.8493247,-6.1608762,4.6,restaurant,INEXPENSIVE,Jakarta Utara
ChIJN1Pzxo31aS4R54gjEt4JP8U,https://maps.google.com/?cid=14213089798396283111,Ragusa Es Italia,106.8298953,-6.1697846,4.4,ice_cream_shop,MODERATE,Jakarta Utara
ChIJadVPFf8dai4RRM83ZusjgqM,https://maps.google.com/?cid=11782019069093859140,CafÃ© Batavia,106.8127579,-6.1344394,4.4,restaurant,EXPENSIVE,Jakarta Utara
ChIJmzRSGeD1aS4RELtI48vhrb8,https://maps.google.com/?cid=13811943898022984464,McDonald's Hayam Wuruk,106.819556,-6.16079,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJ1Wl3jXX2aS4RpEv0m9j2cjo,https://maps.google.com/?cid=4211700011734682532,Angke Restaurant - Ketapang,106.8167709,-6.1599069,4.5,chinese_restaurant,EXPENSIVE,Jakarta Utara
ChIJDcZ_3dv1aS4RXw5RNzXttYA,https://maps.google.com/?cid=9274579820456513119,Pondok Laguna,106.82534,-6.16308,4.5,seafood_restaurant,MODERATE,Jakarta Utara
ChIJx1DdlqIdai4Rg9OsxxPFLQI,https://maps.google.com/?cid=156998250772878211,Aromasop Seafood,106.7794842,-6.115735,4.5,seafood_restaurant,MODERATE,Jakarta Utara
ChIJV2XB47Ydai4RfujcdN-AJPs,https://maps.google.com/?cid=18096730899908192382,Jetski Cafe,106.7902572,-6.1033752,4.5,seafood_restaurant,EXPENSIVE,Jakarta Utara
ChIJq8HX7jseai4RBEhPlk2irFI,https://maps.google.com/?cid=5957314861222283268,McDonald's Pantai Ancol,106.8496531,-6.1199997,4.4,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJtepexZAdai4R2QsIIdy5Cw8,https://maps.google.com/?cid=1084164490410855385,Ropang Plus Plus,106.7846999,-6.1221394,4.4,restaurant,MODERATE,Jakarta Utara
ChIJDdaZsukdai4RnbaH9edNhg8,https://maps.google.com/?cid=1118667216100243101,Resto Apung Muara Angke,106.7741074,-6.1044905,4.2,seafood_restaurant,MODERATE,Jakarta Utara
ChIJadVPFf8dai4RRM83ZusjgqM,https://maps.google.com/?cid=11782019069093859140,CafÃ© Batavia,106.8127579,-6.1344394,4.4,restaurant,EXPENSIVE,Jakarta Utara
ChIJx1DdlqIdai4Rg9OsxxPFLQI,https://maps.google.com/?cid=156998250772878211,Aromasop Seafood,106.7794842,-6.115735,4.5,seafood_restaurant,MODERATE,Jakarta Utara
ChIJV2XB47Ydai4RfujcdN-AJPs,https://maps.google.com/?cid=18096730899908192382,Jetski Cafe,106.7902572,-6.1033752,4.5,seafood_restaurant,EXPENSIVE,Jakarta Utara
ChIJtepexZAdai4R2QsIIdy5Cw8,https://maps.google.com/?cid=1084164490410855385,Ropang Plus Plus,106.7846999,-6.1221394,4.4,restaurant,MODERATE,Jakarta Utara
ChIJ34QhwaEdai4RhBpT8Q8Hjms,https://maps.google.com/?cid=7750139773805861508,McDonald's,106.7748524,-6.1157948,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJQ_xAcNcdai4ROmjStO-idGY,https://maps.google.com/?cid=7382704839581657146,Pondok Kemangi Pluit,106.79207,-6.11103,4.6,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJz0v3rq8dai4RVkM_tnGewYI,https://maps.google.com/?cid=9421986106661880662,Fortune Star Function Hall,106.815353,-6.132849,4.6,seafood_restaurant,MODERATE,Jakarta Utara
ChIJkZzfU8kdai4REc2KPJUzYPc,https://maps.google.com/?cid=17825304041191296273,Sushi Masa,106.799882,-6.101324,4.6,sushi_restaurant,EXPENSIVE,Jakarta Utara
ChIJ39UeAQIeai4Ra7jfmrBs4RU,https://maps.google.com/?cid=1576660850324781163,Marina Batavia,106.8126868,-6.1205192,4.6,seafood_restaurant,MODERATE,Jakarta Utara
ChIJ8-fmWAf2aS4RDm4rDqw12yM,https://maps.google.com/?cid=2583717824315485710,Bubur Ayam Mangga Besar I,106.81859,-6.1473729,4.5,restaurant,MODERATE,Jakarta Utara
ChIJEWUwBT0eai4RFVdhcmkfKas,https://maps.google.com/?cid=12333423592281822997,Bandar Djakarta Baywalk Pluit,106.780137,-6.1079379,4.5,seafood_restaurant,EXPENSIVE,Jakarta Utara
ChIJm-OvnOL1aS4Rh00iBaWtVwI,https://maps.google.com/?cid=168794435317026183,Lac Mei Che,106.8181717,-6.1462074,4.4,chinese_restaurant,MODERATE,Jakarta Utara
ChIJDdaZsukdai4RnbaH9edNhg8,https://maps.google.com/?cid=1118667216100243101,Resto Apung Muara Angke,106.7741074,-6.1044905,4.2,seafood_restaurant,MODERATE,Jakarta Utara
ChIJ-cmvgf73aS4R8VSUYBjmJwM,https://maps.google.com/?cid=227403298579436785,McDonald's,106.7627826,-6.1658674,4.4,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJx1DdlqIdai4Rg9OsxxPFLQI,https://maps.google.com/?cid=156998250772878211,Aromasop Seafood,106.7794842,-6.115735,4.5,seafood_restaurant,MODERATE,Jakarta Utara
ChIJQ5MMYVodai4R35a-yfiBtiY,https://maps.google.com/?cid=2789559924739184351,Bipang Ambawang Cabang PIK,106.7490059,-6.0925945,4.5,indonesian_restaurant,EXPENSIVE,Jakarta Utara
ChIJtepexZAdai4R2QsIIdy5Cw8,https://maps.google.com/?cid=1084164490410855385,Ropang Plus Plus,106.7846999,-6.1221394,4.4,restaurant,MODERATE,Jakarta Utara
ChIJV2XB47Ydai4RfujcdN-AJPs,https://maps.google.com/?cid=18096730899908192382,Jetski Cafe,106.7902572,-6.1033752,4.5,seafood_restaurant,EXPENSIVE,Jakarta Utara
ChIJCzh_0Nv3aS4R3xxHEKVQKAs,https://maps.google.com/?cid=803981203358555359,Ichisan Ramen Taman Ratu,106.7683471,-6.1696643,4.6,ramen_restaurant,MODERATE,Jakarta Utara
ChIJ34QhwaEdai4RhBpT8Q8Hjms,https://maps.google.com/?cid=7750139773805861508,McDonald's,106.7748524,-6.1157948,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJ73cl8lYdai4RTCn-G7KeTFQ,https://maps.google.com/?cid=6074404485226965324,DAPUR ROSO City Resort,106.7317003,-6.1358162,4.4,seafood_restaurant,MODERATE,Jakarta Utara
ChIJQ_xAcNcdai4ROmjStO-idGY,https://maps.google.com/?cid=7382704839581657146,Pondok Kemangi Pluit,106.79207,-6.11103,4.6,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJsf3cNZT3aS4RueoWCmDT7Xw,https://maps.google.com/?cid=9002083639623084729,Strawberry Cafe Greenville,106.7750602,-6.1691699,4.4,restaurant,MODERATE,Jakarta Utara
ChIJEWUwBT0eai4RFVdhcmkfKas,https://maps.google.com/?cid=12333423592281822997,Bandar Djakarta Baywalk Pluit,106.780137,-6.1079379,4.5,seafood_restaurant,EXPENSIVE,Jakarta Utara
ChIJaewu3mAdai4RBN25pwl3Sn8,https://maps.google.com/?cid=9172274474445823236,RM Pagi Sore PIK (Resto & PS Coffee),106.7434524,-6.0886386,4.6,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJDdaZsukdai4RnbaH9edNhg8,https://maps.google.com/?cid=1118667216100243101,Resto Apung Muara Angke,106.7741074,-6.1044905,4.2,seafood_restaurant,MODERATE,Jakarta Utara
ChIJx1DdlqIdai4Rg9OsxxPFLQI,https://maps.google.com/?cid=156998250772878211,Aromasop Seafood,106.7794842,-6.115735,4.5,seafood_restaurant,MODERATE,Jakarta Utara
ChIJh9BOIAwdai4RlGiE8dQe-Cs,https://maps.google.com/?cid=3168316237789030548,Sentosa Seafood PIK 2,106.7437323,-6.0887768,4.4,seafood_restaurant,MODERATE,Jakarta Utara
ChIJQ5MMYVodai4R35a-yfiBtiY,https://maps.google.com/?cid=2789559924739184351,Bipang Ambawang Cabang PIK,106.7490059,-6.0925945,4.5,indonesian_restaurant,EXPENSIVE,Jakarta Utara
ChIJV2XB47Ydai4RfujcdN-AJPs,https://maps.google.com/?cid=18096730899908192382,Jetski Cafe,106.7902572,-6.1033752,4.5,seafood_restaurant,EXPENSIVE,Jakarta Utara
ChIJtepexZAdai4R2QsIIdy5Cw8,https://maps.google.com/?cid=1084164490410855385,Ropang Plus Plus,106.7846999,-6.1221394,4.4,restaurant,MODERATE,Jakarta Utara
ChIJ34QhwaEdai4RhBpT8Q8Hjms,https://maps.google.com/?cid=7750139773805861508,McDonald's,106.7748524,-6.1157948,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJQ_xAcNcdai4ROmjStO-idGY,https://maps.google.com/?cid=7382704839581657146,Pondok Kemangi Pluit,106.79207,-6.11103,4.6,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJkZzfU8kdai4REc2KPJUzYPc,https://maps.google.com/?cid=17825304041191296273,Sushi Masa,106.799882,-6.101324,4.6,sushi_restaurant,EXPENSIVE,Jakarta Utara
ChIJ39UeAQIeai4Ra7jfmrBs4RU,https://maps.google.com/?cid=1576660850324781163,Marina Batavia,106.8126868,-6.1205192,4.6,seafood_restaurant,MODERATE,Jakarta Utara
ChIJEWUwBT0eai4RFVdhcmkfKas,https://maps.google.com/?cid=12333423592281822997,Bandar Djakarta Baywalk Pluit,106.780137,-6.1079379,4.5,seafood_restaurant,EXPENSIVE,Jakarta Utara
ChIJaewu3mAdai4RBN25pwl3Sn8,https://maps.google.com/?cid=9172274474445823236,RM Pagi Sore PIK (Resto & PS Coffee),106.7434524,-6.0886386,4.6,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJDdaZsukdai4RnbaH9edNhg8,https://maps.google.com/?cid=1118667216100243101,Resto Apung Muara Angke,106.7741074,-6.1044905,4.2,seafood_restaurant,MODERATE,Jakarta Utara
ChIJGUxD69n3aS4RCgbkMhmVhLA,https://maps.google.com/?cid=12719455183061648906,Kampung Kecil Kosambi,106.7235642,-6.1673082,4.6,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJd14hsIj3aS4RswOGj6Htb18,https://maps.google.com/?cid=6876976434171478963,Talaga Sampireun - Puri,106.7282614,-6.168859,4.4,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJh9BOIAwdai4RlGiE8dQe-Cs,https://maps.google.com/?cid=3168316237789030548,Sentosa Seafood PIK 2,106.7437323,-6.0887768,4.4,seafood_restaurant,MODERATE,Jakarta Utara
ChIJQ5MMYVodai4R35a-yfiBtiY,https://maps.google.com/?cid=2789559924739184351,Bipang Ambawang Cabang PIK,106.7490059,-6.0925945,4.5,indonesian_restaurant,EXPENSIVE,Jakarta Utara
ChIJx1DdlqIdai4Rg9OsxxPFLQI,https://maps.google.com/?cid=156998250772878211,Aromasop Seafood,106.7794842,-6.115735,4.5,seafood_restaurant,MODERATE,Jakarta Utara
ChIJVVVVVSj4aS4RRwqlt5VPuAI,https://maps.google.com/?cid=195994088240384583,KFC Taman Semanan Indah,106.7251393,-6.1642137,4.4,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJ34QhwaEdai4RhBpT8Q8Hjms,https://maps.google.com/?cid=7750139773805861508,McDonald's,106.7748524,-6.1157948,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJ73cl8lYdai4RTCn-G7KeTFQ,https://maps.google.com/?cid=6074404485226965324,DAPUR ROSO City Resort,106.7317003,-6.1358162,4.4,seafood_restaurant,MODERATE,Jakarta Utara
ChIJtepexZAdai4R2QsIIdy5Cw8,https://maps.google.com/?cid=1084164490410855385,Ropang Plus Plus,106.7846999,-6.1221394,4.4,restaurant,MODERATE,Jakarta Utara
ChIJCaukbXT4aS4RMsByp_appE0,https://maps.google.com/?cid=5594783513937362994,McDonald's Citra Garden 6,106.71397,-6.12772,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJEWUwBT0eai4RFVdhcmkfKas,https://maps.google.com/?cid=12333423592281822997,Bandar Djakarta Baywalk Pluit,106.780137,-6.1079379,4.5,seafood_restaurant,EXPENSIVE,Jakarta Utara
ChIJaewu3mAdai4RBN25pwl3Sn8,https://maps.google.com/?cid=9172274474445823236,RM Pagi Sore PIK (Resto & PS Coffee),106.7434524,-6.0886386,4.6,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJh9BOIAwdai4RlGiE8dQe-Cs,https://maps.google.com/?cid=3168316237789030548,Sentosa Seafood PIK 2,106.7437323,-6.0887768,4.4,seafood_restaurant,MODERATE,Jakarta Utara
ChIJQ5MMYVodai4R35a-yfiBtiY,https://maps.google.com/?cid=2789559924739184351,Bipang Ambawang Cabang PIK,106.7490059,-6.0925945,4.5,indonesian_restaurant,EXPENSIVE,Jakarta Utara
ChIJ73cl8lYdai4RTCn-G7KeTFQ,https://maps.google.com/?cid=6074404485226965324,DAPUR ROSO City Resort,106.7317003,-6.1358162,4.4,seafood_restaurant,MODERATE,Jakarta Utara
ChIJA7A_ltkCai4RYUjUM94eIx0,https://maps.google.com/?cid=2099555790985906273,Lembur Kuring Restaurant,106.6862083,-6.1121549,4.5,seafood_restaurant,MODERATE,Jakarta Utara
ChIJCaukbXT4aS4RMsByp_appE0,https://maps.google.com/?cid=5594783513937362994,McDonald's Citra Garden 6,106.71397,-6.12772,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJEwybbp0Cai4R0OaY6cLEw58,https://maps.google.com/?cid=11512261413910931152,Saung Rawa Lele,106.690115,-6.1388513,4.4,seafood_restaurant,MODERATE,Jakarta Utara
ChIJhQvpd234aS4RPRMUp50gvSc,https://maps.google.com/?cid=2863480799562568509,KFC - Citra Garden 2,106.7073208,-6.1426607,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJLUCREkwdai4RI_awze_femE,https://maps.google.com/?cid=7024172789878814243,SUJI - Suan Cai Yu | PIK,106.7442166,-6.0934035,4.7,chinese_restaurant,EXPENSIVE,Jakarta Utara
ChIJa3Ob1xIdai4ROg6zHBSxdcw,https://maps.google.com/?cid=14732876455951404602,Burger King Pantai Indah Kapuk,106.7560958,-6.1167855,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJ5fj5_BUdai4RCrWgEgi02ps,https://maps.google.com/?cid=11230486567567013130,Jinmu Dumpling é‡‘æœ¨,106.7477846,-6.1127159,4.4,chinese_restaurant,MODERATE,Jakarta Utara
ChIJaewu3mAdai4RBN25pwl3Sn8,https://maps.google.com/?cid=9172274474445823236,RM Pagi Sore PIK (Resto & PS Coffee),106.7434524,-6.0886386,4.6,indonesian_restaurant,MODERATE,Jakarta Utara
ChIJDdaZsukdai4RnbaH9edNhg8,https://maps.google.com/?cid=1118667216100243101,Resto Apung Muara Angke,106.7741074,-6.1044905,4.2,seafood_restaurant,MODERATE,Jakarta Utara
ChIJh9BOIAwdai4RlGiE8dQe-Cs,https://maps.google.com/?cid=3168316237789030548,Sentosa Seafood PIK 2,106.7437323,-6.0887768,4.4,seafood_restaurant,MODERATE,Jakarta Utara
ChIJx1DdlqIdai4Rg9OsxxPFLQI,https://maps.google.com/?cid=156998250772878211,Aromasop Seafood,106.7794842,-6.115735,4.5,seafood_restaurant,MODERATE,Jakarta Utara
ChIJQ5MMYVodai4R35a-yfiBtiY,https://maps.google.com/?cid=2789559924739184351,Bipang Ambawang Cabang PIK,106.7490059,-6.0925945,4.5,indonesian_restaurant,EXPENSIVE,Jakarta Utara
ChIJ34QhwaEdai4RhBpT8Q8Hjms,https://maps.google.com/?cid=7750139773805861508,McDonald's,106.7748524,-6.1157948,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJ73cl8lYdai4RTCn-G7KeTFQ,https://maps.google.com/?cid=6074404485226965324,DAPUR ROSO City Resort,106.7317003,-6.1358162,4.4,seafood_restaurant,MODERATE,Jakarta Utara
ChIJtepexZAdai4R2QsIIdy5Cw8,https://maps.google.com/?cid=1084164490410855385,Ropang Plus Plus,106.7846999,-6.1221394,4.4,restaurant,MODERATE,Jakarta Utara
ChIJCaukbXT4aS4RMsByp_appE0,https://maps.google.com/?cid=5594783513937362994,McDonald's Citra Garden 6,106.71397,-6.12772,4.5,fast_food_restaurant,MODERATE,Jakarta Utara
ChIJEWUwBT0eai4RFVdhcmkfKas,https://maps.google.com/?cid=12333423592281822997,Bandar Djakarta Baywalk Pluit,106.780137,-6.1079379,4.5,seafood_restaurant,EXPENSIVE,Jakarta Utara
